:START_ID(Tag)|:END_ID(Tagclass)|:TYPE
5584|182|hasType
5585|182|hasType
5586|182|hasType
5587|182|hasType
5588|182|hasType
5589|182|hasType
5590|182|hasType
5591|342|hasType
5592|182|hasType
5593|342|hasType
5594|342|hasType
5595|182|hasType
5596|180|hasType
5597|180|hasType
5598|180|hasType
5599|180|hasType
5600|342|hasType
5601|180|hasType
5602|180|hasType
5603|342|hasType
5604|182|hasType
5605|182|hasType
5606|182|hasType
5607|342|hasType
5608|342|hasType
5609|342|hasType
5610|342|hasType
5611|342|hasType
5612|182|hasType
5613|342|hasType
5614|182|hasType
5615|342|hasType
5616|342|hasType
5617|342|hasType
5618|342|hasType
5619|182|hasType
5620|342|hasType
5621|342|hasType
5622|342|hasType
5623|180|hasType
5624|342|hasType
5625|182|hasType
5626|182|hasType
5627|342|hasType
5628|342|hasType
5629|342|hasType
5630|342|hasType
5631|342|hasType
5632|182|hasType
5633|342|hasType
5634|182|hasType
5635|342|hasType
5636|342|hasType
5637|182|hasType
5638|342|hasType
5639|342|hasType
5640|342|hasType
5641|342|hasType
5642|182|hasType
5643|342|hasType
5644|180|hasType
5645|182|hasType
5646|182|hasType
5647|182|hasType
5648|182|hasType
5649|182|hasType
5650|182|hasType
5651|182|hasType
5652|180|hasType
5653|182|hasType
5654|182|hasType
5655|182|hasType
5656|182|hasType
5657|182|hasType
5658|182|hasType
5659|182|hasType
5660|182|hasType
5661|182|hasType
5662|182|hasType
5663|182|hasType
5664|182|hasType
5665|182|hasType
5666|342|hasType
5667|182|hasType
5668|182|hasType
5669|182|hasType
5670|182|hasType
5671|182|hasType
5672|182|hasType
5673|182|hasType
5674|342|hasType
5675|180|hasType
5676|342|hasType
5677|182|hasType
5678|182|hasType
5679|182|hasType
5680|182|hasType
5681|182|hasType
5682|182|hasType
5683|342|hasType
5684|182|hasType
5685|182|hasType
5686|182|hasType
5687|182|hasType
5688|182|hasType
5689|180|hasType
5690|182|hasType
5691|182|hasType
5692|182|hasType
5693|182|hasType
5694|182|hasType
5695|182|hasType
5696|182|hasType
5697|182|hasType
5698|182|hasType
5699|342|hasType
5700|182|hasType
5701|182|hasType
5702|342|hasType
5703|182|hasType
5704|182|hasType
5705|182|hasType
5706|182|hasType
5707|182|hasType
5708|182|hasType
5709|342|hasType
5710|182|hasType
5711|182|hasType
5712|182|hasType
5713|182|hasType
5714|182|hasType
5715|182|hasType
5716|182|hasType
5717|182|hasType
5718|182|hasType
5719|182|hasType
5720|182|hasType
5721|182|hasType
5722|182|hasType
5723|182|hasType
5724|182|hasType
5725|342|hasType
5726|182|hasType
5727|182|hasType
5728|342|hasType
5729|182|hasType
5730|182|hasType
5731|182|hasType
5732|182|hasType
5733|182|hasType
5734|342|hasType
5735|342|hasType
5736|342|hasType
5737|182|hasType
5738|182|hasType
5739|182|hasType
5740|182|hasType
5741|182|hasType
5742|182|hasType
5743|182|hasType
5744|342|hasType
5745|182|hasType
5746|182|hasType
5747|342|hasType
5748|182|hasType
5749|182|hasType
5750|342|hasType
5751|182|hasType
5752|342|hasType
5753|115|hasType
5754|182|hasType
5755|342|hasType
5756|342|hasType
5757|342|hasType
5758|182|hasType
5759|180|hasType
5760|182|hasType
5761|342|hasType
5762|349|hasType
5763|182|hasType
5764|182|hasType
5765|342|hasType
5766|182|hasType
5767|182|hasType
5768|182|hasType
5769|182|hasType
5770|182|hasType
5771|342|hasType
5772|342|hasType
5773|342|hasType
5774|182|hasType
5775|342|hasType
5776|182|hasType
5777|182|hasType
5778|182|hasType
5779|182|hasType
5780|342|hasType
5781|182|hasType
5782|182|hasType
5783|182|hasType
5784|182|hasType
5785|342|hasType
5786|182|hasType
5787|342|hasType
5788|342|hasType
5789|182|hasType
5790|182|hasType
5791|342|hasType
5792|342|hasType
5793|342|hasType
5794|182|hasType
5795|182|hasType
5796|182|hasType
5797|342|hasType
5798|182|hasType
5799|342|hasType
5800|342|hasType
5801|182|hasType
5802|342|hasType
5803|182|hasType
5804|182|hasType
5805|342|hasType
5806|182|hasType
5807|342|hasType
5808|182|hasType
5809|182|hasType
5810|182|hasType
5811|182|hasType
5812|182|hasType
5813|182|hasType
5814|182|hasType
5815|182|hasType
5816|182|hasType
5817|182|hasType
5818|182|hasType
5819|182|hasType
5820|182|hasType
5821|182|hasType
5822|62|hasType
5823|182|hasType
5824|182|hasType
5825|182|hasType
5826|182|hasType
5827|342|hasType
5828|182|hasType
5829|182|hasType
5830|182|hasType
5831|182|hasType
5832|342|hasType
5833|182|hasType
5834|342|hasType
5835|182|hasType
5836|182|hasType
5837|182|hasType
5838|182|hasType
5839|182|hasType
5840|182|hasType
5841|182|hasType
5842|182|hasType
5843|342|hasType
5844|182|hasType
5845|342|hasType
5846|342|hasType
5847|342|hasType
5848|191|hasType
5849|182|hasType
5850|182|hasType
5851|182|hasType
5852|182|hasType
5853|182|hasType
5854|182|hasType
5855|182|hasType
5856|342|hasType
5857|342|hasType
5858|182|hasType
5859|180|hasType
5860|182|hasType
5861|342|hasType
5862|342|hasType
5863|182|hasType
5864|182|hasType
5865|182|hasType
5866|182|hasType
5867|182|hasType
5868|182|hasType
5869|342|hasType
5870|182|hasType
5871|182|hasType
5872|342|hasType
5873|182|hasType
5874|182|hasType
5875|342|hasType
5876|342|hasType
5877|182|hasType
5878|182|hasType
5879|182|hasType
5880|182|hasType
5881|180|hasType
5882|342|hasType
5883|182|hasType
5884|180|hasType
5885|342|hasType
5886|180|hasType
5887|342|hasType
5888|342|hasType
5889|342|hasType
5890|180|hasType
5891|342|hasType
5892|342|hasType
5893|182|hasType
5894|180|hasType
5895|342|hasType
5896|342|hasType
5897|182|hasType
5898|182|hasType
5899|182|hasType
5900|182|hasType
5901|182|hasType
5902|342|hasType
5903|180|hasType
5904|342|hasType
5905|182|hasType
5906|182|hasType
5907|182|hasType
5908|182|hasType
5909|342|hasType
5910|342|hasType
5911|342|hasType
5912|182|hasType
5913|342|hasType
5914|182|hasType
5915|182|hasType
5916|342|hasType
5917|342|hasType
5918|182|hasType
5919|182|hasType
5920|182|hasType
5921|342|hasType
5922|180|hasType
5923|180|hasType
5924|180|hasType
5925|180|hasType
5926|180|hasType
5927|342|hasType
5928|342|hasType
5929|342|hasType
5930|342|hasType
5931|182|hasType
5932|182|hasType
5933|182|hasType
5934|342|hasType
5935|180|hasType
5936|182|hasType
5937|182|hasType
5938|182|hasType
5939|342|hasType
5940|342|hasType
5941|342|hasType
5942|342|hasType
5943|342|hasType
5944|342|hasType
5945|342|hasType
5946|342|hasType
5947|342|hasType
5948|342|hasType
5949|182|hasType
5950|342|hasType
5951|342|hasType
5952|342|hasType
5953|342|hasType
5954|342|hasType
5955|182|hasType
5956|342|hasType
5957|342|hasType
5958|342|hasType
5959|342|hasType
5960|342|hasType
5961|342|hasType
5962|342|hasType
5963|342|hasType
5964|342|hasType
5965|182|hasType
5966|182|hasType
5967|342|hasType
5968|342|hasType
5969|342|hasType
5970|342|hasType
5971|182|hasType
5972|342|hasType
5973|342|hasType
5974|182|hasType
5975|182|hasType
5976|342|hasType
5977|182|hasType
5978|182|hasType
5979|342|hasType
5980|182|hasType
5981|182|hasType
5982|182|hasType
5983|182|hasType
5984|182|hasType
5985|182|hasType
5986|182|hasType
5987|182|hasType
5988|182|hasType
5989|182|hasType
5990|182|hasType
5991|182|hasType
5992|180|hasType
5993|182|hasType
5994|182|hasType
5995|182|hasType
5996|182|hasType
5997|342|hasType
5998|182|hasType
5999|342|hasType
6000|182|hasType
6001|182|hasType
6002|182|hasType
6003|182|hasType
6004|342|hasType
6005|182|hasType
6006|182|hasType
6007|182|hasType
6008|182|hasType
6009|182|hasType
6010|342|hasType
6011|182|hasType
6012|182|hasType
6013|342|hasType
6014|182|hasType
6015|182|hasType
6016|342|hasType
6017|182|hasType
6018|182|hasType
6019|182|hasType
6020|182|hasType
6021|342|hasType
6022|182|hasType
6023|342|hasType
6024|182|hasType
6025|182|hasType
6026|182|hasType
6027|182|hasType
6028|342|hasType
6029|182|hasType
6030|182|hasType
6031|182|hasType
6032|182|hasType
6033|182|hasType
6034|182|hasType
6035|182|hasType
6036|342|hasType
6037|342|hasType
6038|342|hasType
6039|180|hasType
6040|182|hasType
6041|342|hasType
6042|182|hasType
6043|182|hasType
6044|182|hasType
6045|342|hasType
6046|182|hasType
6047|182|hasType
6048|342|hasType
6049|182|hasType
6050|182|hasType
6051|180|hasType
6052|342|hasType
6053|182|hasType
6054|342|hasType
6055|182|hasType
6056|182|hasType
6057|182|hasType
6058|342|hasType
6059|182|hasType
6060|182|hasType
6061|182|hasType
6062|342|hasType
6063|342|hasType
6064|182|hasType
6065|182|hasType
6066|182|hasType
6067|182|hasType
6068|182|hasType
6069|342|hasType
6070|342|hasType
6071|342|hasType
6072|182|hasType
6073|342|hasType
6074|342|hasType
6075|182|hasType
6076|182|hasType
6077|342|hasType
6078|342|hasType
6079|182|hasType
6080|182|hasType
6081|342|hasType
6082|342|hasType
6083|342|hasType
6084|342|hasType
6085|342|hasType
6086|342|hasType
6087|342|hasType
6088|342|hasType
6089|342|hasType
6090|342|hasType
6091|342|hasType
6092|182|hasType
6093|342|hasType
6094|182|hasType
6095|342|hasType
6096|342|hasType
6097|182|hasType
6098|342|hasType
6099|342|hasType
6100|342|hasType
6101|342|hasType
6102|342|hasType
6103|182|hasType
6104|342|hasType
6105|182|hasType
6106|182|hasType
6107|342|hasType
6108|342|hasType
6109|182|hasType
6110|182|hasType
6111|342|hasType
6112|342|hasType
6113|342|hasType
6114|182|hasType
6115|182|hasType
6116|182|hasType
6117|182|hasType
6118|342|hasType
6119|342|hasType
6120|182|hasType
6121|342|hasType
6122|182|hasType
6123|180|hasType
6124|342|hasType
6125|342|hasType
6126|182|hasType
6127|342|hasType
6128|342|hasType
6129|182|hasType
6130|342|hasType
6131|342|hasType
6132|182|hasType
6133|182|hasType
6134|182|hasType
6135|182|hasType
6136|182|hasType
6137|342|hasType
6138|182|hasType
6139|182|hasType
6140|182|hasType
6141|182|hasType
6142|182|hasType
6143|342|hasType
6144|342|hasType
6145|182|hasType
6146|182|hasType
6147|182|hasType
6148|182|hasType
6149|182|hasType
6150|182|hasType
6151|182|hasType
6152|182|hasType
6153|342|hasType
6154|182|hasType
6155|182|hasType
6156|182|hasType
6157|62|hasType
6158|182|hasType
6159|182|hasType
6160|342|hasType
6161|182|hasType
6162|182|hasType
6163|182|hasType
6164|182|hasType
6165|182|hasType
6166|182|hasType
6167|182|hasType
6168|342|hasType
6169|182|hasType
6170|182|hasType
6171|182|hasType
6172|182|hasType
6173|182|hasType
6174|182|hasType
6175|342|hasType
6176|182|hasType
6177|182|hasType
6178|182|hasType
6179|182|hasType
6180|182|hasType
6181|182|hasType
6182|182|hasType
6183|182|hasType
6184|182|hasType
6185|342|hasType
6186|182|hasType
6187|182|hasType
6188|182|hasType
6189|182|hasType
6190|182|hasType
6191|182|hasType
6192|342|hasType
6193|342|hasType
6194|182|hasType
6195|182|hasType
6196|182|hasType
6197|182|hasType
6198|182|hasType
6199|182|hasType
6200|182|hasType
6201|182|hasType
6202|182|hasType
6203|182|hasType
6204|182|hasType
6205|182|hasType
6206|182|hasType
6207|182|hasType
6208|182|hasType
6209|182|hasType
6210|182|hasType
6211|182|hasType
6212|182|hasType
6213|342|hasType
6214|342|hasType
6215|182|hasType
6216|182|hasType
6217|182|hasType
6218|182|hasType
6219|342|hasType
6220|182|hasType
6221|342|hasType
6222|182|hasType
6223|182|hasType
6224|182|hasType
6225|182|hasType
6226|342|hasType
6227|182|hasType
6228|342|hasType
6229|182|hasType
6230|182|hasType
6231|182|hasType
6232|182|hasType
6233|182|hasType
6234|182|hasType
6235|182|hasType
6236|182|hasType
6237|182|hasType
6238|182|hasType
6239|182|hasType
6240|182|hasType
6241|182|hasType
6242|182|hasType
6243|182|hasType
6244|182|hasType
6245|182|hasType
6246|182|hasType
6247|182|hasType
6248|182|hasType
6249|342|hasType
6250|182|hasType
6251|342|hasType
6252|342|hasType
6253|342|hasType
6254|182|hasType
6255|182|hasType
6256|342|hasType
6257|342|hasType
6258|182|hasType
6259|182|hasType
6260|180|hasType
6261|182|hasType
6262|342|hasType
6263|342|hasType
6264|342|hasType
6265|342|hasType
6266|342|hasType
6267|182|hasType
6268|342|hasType
6269|342|hasType
6270|342|hasType
6271|342|hasType
6272|342|hasType
6273|342|hasType
6274|342|hasType
6275|182|hasType
6276|342|hasType
6277|182|hasType
6278|182|hasType
6279|342|hasType
6280|342|hasType
6281|342|hasType
6282|182|hasType
6283|342|hasType
6284|182|hasType
6285|342|hasType
6286|342|hasType
6287|182|hasType
6288|342|hasType
6289|342|hasType
6290|182|hasType
6291|342|hasType
6292|182|hasType
6293|342|hasType
6294|342|hasType
6295|342|hasType
6296|342|hasType
6297|342|hasType
6298|342|hasType
6299|182|hasType
6300|342|hasType
6301|182|hasType
6302|182|hasType
6303|180|hasType
6304|342|hasType
6305|342|hasType
6306|342|hasType
6307|342|hasType
6308|182|hasType
6309|342|hasType
6310|342|hasType
6311|182|hasType
6312|342|hasType
6313|342|hasType
6314|342|hasType
6315|342|hasType
6316|342|hasType
6317|342|hasType
6318|342|hasType
6319|342|hasType
6320|342|hasType
6321|342|hasType
6322|182|hasType
6323|342|hasType
6324|342|hasType
6325|182|hasType
6326|342|hasType
6327|182|hasType
6328|342|hasType
6329|342|hasType
6330|182|hasType
6331|342|hasType
6332|342|hasType
6333|182|hasType
6334|342|hasType
6335|182|hasType
6336|342|hasType
6337|182|hasType
6338|342|hasType
6339|180|hasType
6340|342|hasType
6341|342|hasType
6342|342|hasType
6343|342|hasType
6344|182|hasType
6345|182|hasType
6346|182|hasType
6347|342|hasType
6348|182|hasType
6349|182|hasType
6350|342|hasType
6351|182|hasType
6352|182|hasType
6353|62|hasType
6354|115|hasType
6355|62|hasType
6356|182|hasType
6357|182|hasType
6358|0|hasType
6359|62|hasType
6360|0|hasType
6361|115|hasType
6362|182|hasType
6363|115|hasType
6364|62|hasType
6365|82|hasType
6366|182|hasType
6367|115|hasType
6368|336|hasType
6369|115|hasType
6370|62|hasType
6371|62|hasType
6372|182|hasType
6373|62|hasType
6374|62|hasType
6375|62|hasType
6376|62|hasType
6377|115|hasType
6378|62|hasType
6379|182|hasType
6380|342|hasType
6381|182|hasType
6382|342|hasType
6383|59|hasType
6384|182|hasType
6385|0|hasType
6386|182|hasType
6387|342|hasType
6388|62|hasType
6389|62|hasType
6390|182|hasType
6391|182|hasType
6392|62|hasType
6393|62|hasType
6394|115|hasType
6395|211|hasType
6396|115|hasType
6397|88|hasType
6398|182|hasType
6399|88|hasType
6400|148|hasType
6401|62|hasType
6402|62|hasType
6403|62|hasType
6404|98|hasType
6405|115|hasType
6406|62|hasType
6407|62|hasType
6408|62|hasType
6409|82|hasType
6410|62|hasType
6411|62|hasType
6412|62|hasType
6413|211|hasType
6414|62|hasType
6415|182|hasType
6416|62|hasType
6417|180|hasType
6418|193|hasType
6419|62|hasType
6420|62|hasType
6421|62|hasType
6422|62|hasType
6423|182|hasType
6424|62|hasType
6425|62|hasType
6426|62|hasType
6427|62|hasType
6428|182|hasType
6429|211|hasType
6430|342|hasType
6431|182|hasType
6432|182|hasType
6433|62|hasType
6434|182|hasType
6435|62|hasType
6436|182|hasType
6437|211|hasType
6438|349|hasType
6439|295|hasType
6440|115|hasType
6441|182|hasType
6442|182|hasType
6443|182|hasType
6444|182|hasType
6445|182|hasType
6446|0|hasType
6447|182|hasType
6448|182|hasType
6449|0|hasType
6450|180|hasType
6451|115|hasType
6452|182|hasType
6453|182|hasType
6454|342|hasType
6455|182|hasType
6456|211|hasType
6457|182|hasType
6458|115|hasType
6459|342|hasType
6460|342|hasType
6461|342|hasType
6462|342|hasType
6463|180|hasType
6464|342|hasType
6465|342|hasType
6466|182|hasType
6467|342|hasType
6468|342|hasType
6469|182|hasType
6470|342|hasType
6471|182|hasType
6472|342|hasType
6473|182|hasType
6474|182|hasType
6475|182|hasType
6476|182|hasType
6477|180|hasType
6478|342|hasType
6479|342|hasType
6480|182|hasType
6481|182|hasType
6482|182|hasType
6483|182|hasType
6484|180|hasType
6485|182|hasType
6486|182|hasType
6487|182|hasType
6488|182|hasType
6489|182|hasType
6490|182|hasType
6491|342|hasType
6492|182|hasType
6493|342|hasType
6494|182|hasType
6495|182|hasType
6496|180|hasType
6497|182|hasType
6498|182|hasType
6499|182|hasType
6500|182|hasType
6501|342|hasType
6502|182|hasType
6503|182|hasType
6504|182|hasType
6505|342|hasType
6506|180|hasType
6507|182|hasType
6508|342|hasType
6509|342|hasType
6510|182|hasType
6511|182|hasType
6512|342|hasType
6513|342|hasType
6514|182|hasType
6515|182|hasType
6516|182|hasType
6517|342|hasType
6518|182|hasType
6519|182|hasType
6520|182|hasType
6521|182|hasType
6522|182|hasType
6523|342|hasType
6524|182|hasType
6525|342|hasType
6526|342|hasType
6527|342|hasType
6528|342|hasType
6529|182|hasType
6530|182|hasType
6531|182|hasType
6532|342|hasType
6533|342|hasType
6534|182|hasType
6535|342|hasType
6536|182|hasType
6537|342|hasType
6538|342|hasType
6539|342|hasType
6540|342|hasType
6541|342|hasType
6542|342|hasType
6543|342|hasType
6544|182|hasType
6545|180|hasType
6546|182|hasType
6547|342|hasType
6548|342|hasType
6549|342|hasType
6550|182|hasType
6551|182|hasType
6552|342|hasType
6553|182|hasType
6554|182|hasType
6555|342|hasType
6556|342|hasType
6557|342|hasType
6558|342|hasType
6559|342|hasType
6560|182|hasType
6561|342|hasType
6562|342|hasType
6563|182|hasType
6564|182|hasType
6565|342|hasType
6566|182|hasType
6567|182|hasType
6568|182|hasType
6569|182|hasType
6570|342|hasType
6571|182|hasType
6572|342|hasType
6573|182|hasType
6574|342|hasType
6575|180|hasType
6576|182|hasType
6577|342|hasType
6578|342|hasType
6579|180|hasType
6580|342|hasType
6581|182|hasType
6582|342|hasType
6583|342|hasType
6584|182|hasType
6585|342|hasType
6586|182|hasType
6587|182|hasType
6588|342|hasType
6589|182|hasType
6590|342|hasType
6591|182|hasType
6592|182|hasType
6593|182|hasType
6594|182|hasType
6595|182|hasType
6596|342|hasType
6597|182|hasType
6598|182|hasType
6599|182|hasType
6600|180|hasType
6601|182|hasType
6602|342|hasType
6603|182|hasType
6604|180|hasType
6605|342|hasType
6606|182|hasType
6607|342|hasType
6608|342|hasType
6609|182|hasType
6610|342|hasType
6611|342|hasType
6612|342|hasType
6613|342|hasType
6614|342|hasType
6615|342|hasType
6616|182|hasType
6617|342|hasType
6618|180|hasType
6619|342|hasType
6620|182|hasType
6621|182|hasType
6622|342|hasType
6623|342|hasType
6624|180|hasType
6625|342|hasType
6626|342|hasType
6627|342|hasType
6628|180|hasType
6629|342|hasType
6630|342|hasType
6631|342|hasType
6632|182|hasType
6633|182|hasType
6634|182|hasType
6635|182|hasType
6636|182|hasType
6637|115|hasType
6638|342|hasType
6639|182|hasType
6640|182|hasType
6641|342|hasType
6642|182|hasType
6643|182|hasType
6644|182|hasType
6645|211|hasType
6646|342|hasType
6647|182|hasType
6648|342|hasType
6649|182|hasType
6650|182|hasType
6651|182|hasType
6652|180|hasType
6653|342|hasType
6654|182|hasType
6655|342|hasType
6656|182|hasType
6657|182|hasType
6658|182|hasType
6659|182|hasType
6660|182|hasType
6661|182|hasType
6662|182|hasType
6663|342|hasType
6664|180|hasType
6665|182|hasType
6666|342|hasType
6667|182|hasType
6668|342|hasType
6669|182|hasType
6670|342|hasType
6671|182|hasType
6672|182|hasType
6673|342|hasType
6674|115|hasType
6675|182|hasType
6676|342|hasType
6677|182|hasType
6678|182|hasType
6679|180|hasType
6680|342|hasType
6681|182|hasType
6682|342|hasType
6683|182|hasType
6684|182|hasType
6685|182|hasType
6686|182|hasType
6687|182|hasType
6688|182|hasType
6689|182|hasType
6690|182|hasType
6691|180|hasType
6692|342|hasType
6693|182|hasType
6694|182|hasType
6695|342|hasType
6696|342|hasType
6697|182|hasType
