:START_ID(Post)|:END_ID(Place)|:TYPE
274877915032|48|isLocatedIn
274877915033|48|isLocatedIn
274877915034|48|isLocatedIn
274877915035|48|isLocatedIn
274877915036|48|isLocatedIn
274877915037|48|isLocatedIn
274877915038|48|isLocatedIn
274877915039|48|isLocatedIn
206158438333|56|isLocatedIn
137438961615|56|isLocatedIn
206158438365|56|isLocatedIn
137438961634|56|isLocatedIn
343597391915|48|isLocatedIn
274877915194|0|isLocatedIn
206158438465|101|isLocatedIn
274877915223|54|isLocatedIn
343597391983|29|isLocatedIn
206158438671|70|isLocatedIn
137438961946|70|isLocatedIn
206158438696|70|isLocatedIn
274877915445|1|isLocatedIn
274877915464|1|isLocatedIn
343597392217|1|isLocatedIn
68719485292|98|isLocatedIn
68719485328|98|isLocatedIn
343597392282|98|isLocatedIn
68719485346|98|isLocatedIn
343597392307|98|isLocatedIn
343597392309|98|isLocatedIn
343597392324|98|isLocatedIn
343597392338|98|isLocatedIn
274877915608|84|isLocatedIn
274877915612|84|isLocatedIn
274877915613|84|isLocatedIn
274877915614|84|isLocatedIn
274877915615|84|isLocatedIn
274877915616|84|isLocatedIn
274877915617|84|isLocatedIn
274877915618|84|isLocatedIn
274877915619|84|isLocatedIn
274877915620|84|isLocatedIn
274877915621|84|isLocatedIn
274877915622|84|isLocatedIn
206158438887|84|isLocatedIn
206158438888|84|isLocatedIn
206158438889|84|isLocatedIn
206158438890|84|isLocatedIn
206158438891|84|isLocatedIn
206158438892|84|isLocatedIn
206158438893|84|isLocatedIn
206158438894|84|isLocatedIn
206158438895|84|isLocatedIn
206158438896|84|isLocatedIn
206158438897|84|isLocatedIn
206158438898|84|isLocatedIn
206158438899|84|isLocatedIn
206158438900|84|isLocatedIn
137438962165|84|isLocatedIn
137438962166|84|isLocatedIn
137438962167|84|isLocatedIn
137438962168|84|isLocatedIn
137438962169|76|isLocatedIn
137438962170|71|isLocatedIn
137438962171|84|isLocatedIn
137438962172|84|isLocatedIn
137438962173|84|isLocatedIn
137438962174|84|isLocatedIn
137438962175|84|isLocatedIn
137438962176|84|isLocatedIn
137438962177|84|isLocatedIn
137438962178|84|isLocatedIn
343597392387|84|isLocatedIn
343597392388|84|isLocatedIn
343597392389|84|isLocatedIn
343597392390|84|isLocatedIn
343597392391|84|isLocatedIn
343597392392|84|isLocatedIn
343597392393|84|isLocatedIn
343597392394|84|isLocatedIn
343597392395|84|isLocatedIn
343597392396|84|isLocatedIn
343597392397|84|isLocatedIn
343597392398|84|isLocatedIn
343597392399|84|isLocatedIn
343597392400|84|isLocatedIn
343597392401|84|isLocatedIn
343597392402|84|isLocatedIn
343597392403|84|isLocatedIn
343597392404|19|isLocatedIn
343597392405|84|isLocatedIn
206158438934|84|isLocatedIn
206158438935|84|isLocatedIn
206158438936|84|isLocatedIn
206158438937|84|isLocatedIn
206158438938|84|isLocatedIn
206158438939|84|isLocatedIn
206158438940|84|isLocatedIn
206158438941|84|isLocatedIn
206158438942|84|isLocatedIn
206158438943|84|isLocatedIn
206158438944|84|isLocatedIn
206158438945|84|isLocatedIn
206158438946|84|isLocatedIn
206158438947|84|isLocatedIn
206158438948|84|isLocatedIn
206158438949|84|isLocatedIn
206158438950|84|isLocatedIn
206158438951|84|isLocatedIn
137438962216|84|isLocatedIn
137438962217|84|isLocatedIn
137438962218|84|isLocatedIn
137438962219|84|isLocatedIn
137438962220|84|isLocatedIn
137438962221|54|isLocatedIn
137438962222|84|isLocatedIn
137438962223|84|isLocatedIn
137438962224|84|isLocatedIn
137438962225|84|isLocatedIn
137438962226|84|isLocatedIn
137438962227|84|isLocatedIn
137438962228|84|isLocatedIn
274877915701|84|isLocatedIn
274877915702|84|isLocatedIn
274877915703|84|isLocatedIn
274877915704|84|isLocatedIn
274877915705|84|isLocatedIn
274877915706|84|isLocatedIn
274877915707|84|isLocatedIn
274877915708|84|isLocatedIn
274877915709|84|isLocatedIn
274877915710|84|isLocatedIn
274877915711|84|isLocatedIn
274877915712|84|isLocatedIn
274877915713|84|isLocatedIn
274877915714|84|isLocatedIn
274877915715|84|isLocatedIn
274877915716|84|isLocatedIn
274877915717|84|isLocatedIn
274877915718|84|isLocatedIn
274877915719|84|isLocatedIn
274877915720|84|isLocatedIn
274877915721|84|isLocatedIn
274877915722|84|isLocatedIn
274877915723|84|isLocatedIn
274877915724|84|isLocatedIn
274877915725|97|isLocatedIn
274877915726|84|isLocatedIn
68719485519|1|isLocatedIn
274877915728|1|isLocatedIn
274877915729|1|isLocatedIn
274877915730|1|isLocatedIn
274877915731|1|isLocatedIn
274877915732|1|isLocatedIn
274877915733|1|isLocatedIn
274877915734|1|isLocatedIn
274877915735|1|isLocatedIn
274877915736|1|isLocatedIn
274877915737|1|isLocatedIn
274877915738|1|isLocatedIn
274877915739|1|isLocatedIn
274877915740|1|isLocatedIn
274877915741|1|isLocatedIn
274877915742|1|isLocatedIn
274877915743|1|isLocatedIn
68719485536|1|isLocatedIn
68719485537|1|isLocatedIn
68719485538|1|isLocatedIn
68719485539|1|isLocatedIn
206158439012|1|isLocatedIn
206158439013|1|isLocatedIn
206158439014|1|isLocatedIn
206158439015|1|isLocatedIn
206158439016|1|isLocatedIn
206158439017|1|isLocatedIn
206158439018|1|isLocatedIn
206158439019|1|isLocatedIn
206158439020|1|isLocatedIn
206158439021|1|isLocatedIn
206158439022|1|isLocatedIn
206158439023|67|isLocatedIn
206158439024|1|isLocatedIn
8817|1|isLocatedIn
68719485554|1|isLocatedIn
68719485555|1|isLocatedIn
68719485556|1|isLocatedIn
68719485557|1|isLocatedIn
68719485558|1|isLocatedIn
68719485559|1|isLocatedIn
343597392504|1|isLocatedIn
343597392505|1|isLocatedIn
343597392506|1|isLocatedIn
343597392507|1|isLocatedIn
343597392508|1|isLocatedIn
343597392509|1|isLocatedIn
343597392510|1|isLocatedIn
343597392511|1|isLocatedIn
343597392512|1|isLocatedIn
343597392513|1|isLocatedIn
206158439042|1|isLocatedIn
206158439043|1|isLocatedIn
206158439044|1|isLocatedIn
206158439045|1|isLocatedIn
206158439046|1|isLocatedIn
206158439047|1|isLocatedIn
206158439048|1|isLocatedIn
206158439049|1|isLocatedIn
206158439050|1|isLocatedIn
206158439051|1|isLocatedIn
206158439052|1|isLocatedIn
206158439053|1|isLocatedIn
206158439054|1|isLocatedIn
206158439055|1|isLocatedIn
206158439056|1|isLocatedIn
206158439057|1|isLocatedIn
206158439058|1|isLocatedIn
206158439059|1|isLocatedIn
8852|1|isLocatedIn
8853|1|isLocatedIn
8854|1|isLocatedIn
8855|1|isLocatedIn
8856|1|isLocatedIn
8857|1|isLocatedIn
8858|1|isLocatedIn
8859|1|isLocatedIn
8860|1|isLocatedIn
8861|1|isLocatedIn
8862|1|isLocatedIn
8863|1|isLocatedIn
8864|1|isLocatedIn
8865|1|isLocatedIn
8866|1|isLocatedIn
8867|1|isLocatedIn
8868|1|isLocatedIn
8869|1|isLocatedIn
8870|1|isLocatedIn
8871|1|isLocatedIn
8872|1|isLocatedIn
8873|1|isLocatedIn
8874|1|isLocatedIn
8875|1|isLocatedIn
343597392556|1|isLocatedIn
343597392557|1|isLocatedIn
343597392558|1|isLocatedIn
343597392559|68|isLocatedIn
343597392560|1|isLocatedIn
343597392561|1|isLocatedIn
343597392562|1|isLocatedIn
343597392563|1|isLocatedIn
343597392564|1|isLocatedIn
343597392565|1|isLocatedIn
343597392566|1|isLocatedIn
343597392567|1|isLocatedIn
343597392568|1|isLocatedIn
343597392569|1|isLocatedIn
8890|1|isLocatedIn
8891|1|isLocatedIn
8892|1|isLocatedIn
8893|1|isLocatedIn
8894|1|isLocatedIn
8895|1|isLocatedIn
8896|1|isLocatedIn
8897|1|isLocatedIn
8898|1|isLocatedIn
8899|1|isLocatedIn
343597392593|91|isLocatedIn
343597392594|91|isLocatedIn
343597392595|91|isLocatedIn
343597392596|91|isLocatedIn
343597392597|91|isLocatedIn
343597392598|91|isLocatedIn
343597392599|91|isLocatedIn
343597392600|91|isLocatedIn
343597392601|91|isLocatedIn
343597392602|91|isLocatedIn
343597392603|91|isLocatedIn
343597392604|91|isLocatedIn
343597392605|91|isLocatedIn
343597392606|91|isLocatedIn
343597392607|91|isLocatedIn
343597392608|91|isLocatedIn
274877915873|91|isLocatedIn
274877915874|91|isLocatedIn
274877915875|91|isLocatedIn
274877915876|91|isLocatedIn
274877915877|91|isLocatedIn
274877915878|91|isLocatedIn
274877915879|91|isLocatedIn
274877915880|91|isLocatedIn
274877915881|91|isLocatedIn
274877915882|91|isLocatedIn
274877915883|91|isLocatedIn
274877915884|91|isLocatedIn
206158439149|91|isLocatedIn
206158439150|91|isLocatedIn
206158439151|91|isLocatedIn
206158439152|91|isLocatedIn
206158439153|91|isLocatedIn
206158439154|91|isLocatedIn
206158439155|91|isLocatedIn
206158439156|91|isLocatedIn
206158439157|91|isLocatedIn
206158439158|91|isLocatedIn
206158439159|91|isLocatedIn
206158439160|91|isLocatedIn
206158439161|91|isLocatedIn
206158439162|91|isLocatedIn
206158439163|91|isLocatedIn
206158439164|91|isLocatedIn
206158439165|91|isLocatedIn
206158439166|91|isLocatedIn
206158439167|91|isLocatedIn
206158439168|91|isLocatedIn
206158439169|91|isLocatedIn
206158439170|91|isLocatedIn
206158439171|91|isLocatedIn
68719485700|1|isLocatedIn
343597392656|1|isLocatedIn
137438962457|1|isLocatedIn
137438962473|1|isLocatedIn
137438962478|1|isLocatedIn
343597392741|52|isLocatedIn
343597392807|1|isLocatedIn
343597392838|1|isLocatedIn
274877916140|0|isLocatedIn
274877916183|99|isLocatedIn
274877916184|1|isLocatedIn
343597392952|106|isLocatedIn
274877916266|0|isLocatedIn
343597393004|54|isLocatedIn
343597393093|99|isLocatedIn
206158439636|105|isLocatedIn
343597393152|58|isLocatedIn
274877916446|1|isLocatedIn
343597393210|79|isLocatedIn
274877916483|72|isLocatedIn
206158439765|72|isLocatedIn
206158439773|72|isLocatedIn
206158439774|72|isLocatedIn
206158439775|72|isLocatedIn
206158439776|72|isLocatedIn
206158439777|72|isLocatedIn
206158439778|72|isLocatedIn
206158439779|72|isLocatedIn
206158439780|72|isLocatedIn
206158439781|72|isLocatedIn
206158439782|72|isLocatedIn
206158439783|72|isLocatedIn
206158439784|72|isLocatedIn
206158439785|72|isLocatedIn
206158439786|72|isLocatedIn
206158439787|37|isLocatedIn
206158439788|72|isLocatedIn
206158439789|72|isLocatedIn
206158439790|72|isLocatedIn
206158439791|72|isLocatedIn
206158439792|32|isLocatedIn
137438963057|72|isLocatedIn
137438963058|72|isLocatedIn
137438963059|72|isLocatedIn
137438963060|102|isLocatedIn
137438963061|72|isLocatedIn
137438963062|72|isLocatedIn
137438963063|72|isLocatedIn
137438963064|72|isLocatedIn
137438963065|72|isLocatedIn
206158439813|72|isLocatedIn
206158439814|72|isLocatedIn
137438963079|72|isLocatedIn
137438963080|72|isLocatedIn
137438963081|72|isLocatedIn
137438963082|72|isLocatedIn
137438963083|72|isLocatedIn
137438963084|72|isLocatedIn
137438963085|72|isLocatedIn
137438963086|72|isLocatedIn
137438963087|72|isLocatedIn
137438963088|72|isLocatedIn
137438963089|56|isLocatedIn
137438963090|7|isLocatedIn
137438963091|72|isLocatedIn
137438963092|43|isLocatedIn
137438963093|72|isLocatedIn
137438963094|72|isLocatedIn
137438963095|84|isLocatedIn
274877916579|66|isLocatedIn
206158439845|66|isLocatedIn
68719486382|66|isLocatedIn
206158439855|51|isLocatedIn
206158439856|51|isLocatedIn
206158439857|51|isLocatedIn
206158439858|51|isLocatedIn
206158439859|51|isLocatedIn
206158439860|51|isLocatedIn
206158439861|51|isLocatedIn
206158439862|51|isLocatedIn
206158439863|51|isLocatedIn
206158439864|51|isLocatedIn
206158439865|51|isLocatedIn
206158439866|51|isLocatedIn
206158439867|51|isLocatedIn
206158439868|51|isLocatedIn
206158439869|51|isLocatedIn
206158439870|51|isLocatedIn
274877916607|51|isLocatedIn
274877916608|51|isLocatedIn
274877916609|51|isLocatedIn
274877916610|51|isLocatedIn
274877916611|51|isLocatedIn
274877916612|51|isLocatedIn
274877916613|51|isLocatedIn
274877916614|51|isLocatedIn
274877916615|51|isLocatedIn
274877916616|51|isLocatedIn
274877916617|51|isLocatedIn
274877916618|51|isLocatedIn
274877916619|51|isLocatedIn
274877916620|51|isLocatedIn
274877916621|51|isLocatedIn
274877916622|51|isLocatedIn
343597393359|51|isLocatedIn
343597393360|51|isLocatedIn
343597393361|51|isLocatedIn
343597393362|51|isLocatedIn
343597393363|51|isLocatedIn
343597393364|51|isLocatedIn
343597393365|51|isLocatedIn
343597393366|51|isLocatedIn
343597393367|51|isLocatedIn
343597393368|51|isLocatedIn
343597393369|51|isLocatedIn
343597393370|51|isLocatedIn
137438963179|51|isLocatedIn
137438963180|51|isLocatedIn
137438963181|51|isLocatedIn
137438963182|51|isLocatedIn
274877916655|51|isLocatedIn
274877916656|51|isLocatedIn
274877916657|51|isLocatedIn
274877916658|51|isLocatedIn
274877916659|51|isLocatedIn
274877916660|51|isLocatedIn
274877916661|51|isLocatedIn
274877916662|51|isLocatedIn
274877916663|51|isLocatedIn
274877916664|51|isLocatedIn
274877916665|51|isLocatedIn
274877916666|51|isLocatedIn
274877916674|53|isLocatedIn
274877916675|53|isLocatedIn
274877916676|53|isLocatedIn
343597393413|53|isLocatedIn
343597393414|53|isLocatedIn
343597393415|72|isLocatedIn
343597393416|53|isLocatedIn
343597393417|53|isLocatedIn
343597393418|53|isLocatedIn
343597393419|53|isLocatedIn
343597393420|53|isLocatedIn
343597393421|53|isLocatedIn
343597393422|53|isLocatedIn
343597393423|53|isLocatedIn
343597393424|53|isLocatedIn
343597393425|53|isLocatedIn
343597393426|53|isLocatedIn
343597393427|53|isLocatedIn
343597393428|53|isLocatedIn
343597393429|53|isLocatedIn
343597393430|53|isLocatedIn
343597393431|53|isLocatedIn
343597393432|53|isLocatedIn
343597393433|53|isLocatedIn
343597393434|53|isLocatedIn
343597393435|53|isLocatedIn
343597393436|53|isLocatedIn
343597393437|53|isLocatedIn
343597393438|53|isLocatedIn
343597393439|53|isLocatedIn
343597393440|53|isLocatedIn
343597393441|53|isLocatedIn
137438963234|53|isLocatedIn
137438963235|53|isLocatedIn
137438963236|53|isLocatedIn
137438963237|53|isLocatedIn
137438963238|53|isLocatedIn
137438963239|53|isLocatedIn
343597393448|53|isLocatedIn
343597393449|53|isLocatedIn
343597393450|53|isLocatedIn
343597393451|53|isLocatedIn
343597393452|53|isLocatedIn
343597393453|53|isLocatedIn
343597393454|53|isLocatedIn
274877916719|53|isLocatedIn
274877916720|53|isLocatedIn
274877916721|53|isLocatedIn
274877916722|53|isLocatedIn
274877916723|53|isLocatedIn
274877916724|53|isLocatedIn
274877916725|53|isLocatedIn
274877916726|53|isLocatedIn
343597393463|53|isLocatedIn
343597393464|53|isLocatedIn
206158440008|57|isLocatedIn
206158440009|57|isLocatedIn
206158440010|70|isLocatedIn
206158440011|57|isLocatedIn
206158440012|57|isLocatedIn
206158440013|57|isLocatedIn
206158440014|57|isLocatedIn
206158440015|57|isLocatedIn
206158440016|57|isLocatedIn
206158440017|57|isLocatedIn
206158440018|57|isLocatedIn
206158440019|2|isLocatedIn
206158440020|57|isLocatedIn
68719486549|57|isLocatedIn
68719486550|28|isLocatedIn
68719486551|57|isLocatedIn
68719486552|57|isLocatedIn
68719486553|57|isLocatedIn
68719486554|57|isLocatedIn
68719486555|57|isLocatedIn
68719486556|57|isLocatedIn
68719486557|57|isLocatedIn
68719486558|57|isLocatedIn
68719486559|57|isLocatedIn
68719486560|57|isLocatedIn
343597393505|57|isLocatedIn
343597393506|57|isLocatedIn
343597393507|57|isLocatedIn
343597393508|57|isLocatedIn
343597393509|57|isLocatedIn
343597393510|57|isLocatedIn
343597393511|57|isLocatedIn
343597393512|57|isLocatedIn
343597393513|57|isLocatedIn
343597393514|57|isLocatedIn
343597393515|57|isLocatedIn
343597393516|57|isLocatedIn
137438963309|57|isLocatedIn
137438963310|105|isLocatedIn
137438963311|57|isLocatedIn
137438963312|57|isLocatedIn
137438963313|57|isLocatedIn
137438963314|57|isLocatedIn
137438963315|57|isLocatedIn
137438963316|57|isLocatedIn
137438963317|57|isLocatedIn
137438963318|57|isLocatedIn
137438963319|57|isLocatedIn
137438963320|57|isLocatedIn
137438963321|46|isLocatedIn
137438963322|57|isLocatedIn
137438963323|57|isLocatedIn
206158440060|57|isLocatedIn
68719486589|57|isLocatedIn
68719486590|57|isLocatedIn
68719486591|57|isLocatedIn
68719486592|57|isLocatedIn
68719486593|57|isLocatedIn
68719486594|57|isLocatedIn
68719486595|57|isLocatedIn
68719486596|57|isLocatedIn
68719486597|57|isLocatedIn
68719486598|110|isLocatedIn
68719486599|57|isLocatedIn
68719486600|57|isLocatedIn
68719486601|57|isLocatedIn
68719486602|57|isLocatedIn
68719486603|57|isLocatedIn
68719486604|57|isLocatedIn
68719486605|57|isLocatedIn
68719486606|57|isLocatedIn
68719486607|57|isLocatedIn
68719486608|57|isLocatedIn
68719486609|57|isLocatedIn
68719486610|57|isLocatedIn
68719486611|57|isLocatedIn
68719486612|57|isLocatedIn
68719486613|57|isLocatedIn
68719486614|57|isLocatedIn
68719486615|57|isLocatedIn
68719486616|57|isLocatedIn
68719486617|57|isLocatedIn
68719486618|57|isLocatedIn
68719486619|57|isLocatedIn
68719486620|57|isLocatedIn
68719486621|57|isLocatedIn
68719486622|57|isLocatedIn
274877916836|57|isLocatedIn
343597393573|106|isLocatedIn
343597393574|106|isLocatedIn
343597393575|106|isLocatedIn
343597393576|106|isLocatedIn
343597393577|106|isLocatedIn
343597393578|106|isLocatedIn
343597393579|106|isLocatedIn
343597393580|106|isLocatedIn
343597393581|106|isLocatedIn
343597393582|106|isLocatedIn
343597393583|106|isLocatedIn
343597393584|106|isLocatedIn
343597393585|106|isLocatedIn
343597393586|106|isLocatedIn
343597393587|106|isLocatedIn
343597393588|106|isLocatedIn
274877916853|106|isLocatedIn
274877916854|106|isLocatedIn
274877916855|106|isLocatedIn
274877916856|106|isLocatedIn
206158440121|106|isLocatedIn
206158440122|106|isLocatedIn
206158440123|106|isLocatedIn
206158440124|106|isLocatedIn
206158440125|106|isLocatedIn
206158440126|106|isLocatedIn
206158440127|106|isLocatedIn
206158440128|106|isLocatedIn
206158440129|106|isLocatedIn
206158440130|106|isLocatedIn
206158440131|106|isLocatedIn
206158440132|34|isLocatedIn
206158440133|106|isLocatedIn
206158440134|106|isLocatedIn
343597393616|106|isLocatedIn
343597393617|106|isLocatedIn
343597393618|106|isLocatedIn
343597393619|106|isLocatedIn
343597393620|106|isLocatedIn
206158440156|80|isLocatedIn
206158440157|80|isLocatedIn
206158440158|80|isLocatedIn
206158440159|80|isLocatedIn
206158440160|80|isLocatedIn
206158440161|80|isLocatedIn
206158440162|80|isLocatedIn
274877916906|53|isLocatedIn
274877916907|53|isLocatedIn
274877916908|53|isLocatedIn
274877916909|90|isLocatedIn
274877916910|53|isLocatedIn
274877916911|53|isLocatedIn
274877916912|53|isLocatedIn
274877916913|53|isLocatedIn
274877916914|53|isLocatedIn
274877916915|53|isLocatedIn
274877916916|53|isLocatedIn
274877916917|53|isLocatedIn
274877916918|73|isLocatedIn
274877916919|53|isLocatedIn
206158440184|53|isLocatedIn
206158440185|53|isLocatedIn
206158440186|53|isLocatedIn
206158440187|53|isLocatedIn
206158440188|53|isLocatedIn
206158440189|53|isLocatedIn
206158440190|53|isLocatedIn
206158440191|53|isLocatedIn
206158440192|53|isLocatedIn
206158440193|53|isLocatedIn
206158440194|53|isLocatedIn
206158440195|53|isLocatedIn
206158440196|53|isLocatedIn
274877916938|101|isLocatedIn
274877916939|101|isLocatedIn
274877916940|101|isLocatedIn
274877916941|101|isLocatedIn
274877916942|101|isLocatedIn
274877916943|101|isLocatedIn
274877916944|101|isLocatedIn
274877916945|101|isLocatedIn
274877916946|101|isLocatedIn
274877916947|101|isLocatedIn
274877916948|101|isLocatedIn
274877916949|101|isLocatedIn
274877916950|101|isLocatedIn
274877916951|101|isLocatedIn
274877916952|101|isLocatedIn
274877916953|101|isLocatedIn
274877916954|101|isLocatedIn
274877916955|101|isLocatedIn
274877916956|101|isLocatedIn
274877916957|101|isLocatedIn
274877916958|101|isLocatedIn
274877916959|101|isLocatedIn
274877916960|101|isLocatedIn
343597393697|101|isLocatedIn
343597393698|101|isLocatedIn
343597393699|101|isLocatedIn
343597393700|101|isLocatedIn
343597393701|101|isLocatedIn
343597393702|101|isLocatedIn
343597393703|101|isLocatedIn
343597393704|101|isLocatedIn
343597393705|101|isLocatedIn
343597393706|101|isLocatedIn
137438963499|90|isLocatedIn
137438963511|76|isLocatedIn
68719486786|51|isLocatedIn
137438963535|76|isLocatedIn
343597393747|76|isLocatedIn
206158440292|76|isLocatedIn
206158440293|76|isLocatedIn
343597393766|76|isLocatedIn
343597393767|76|isLocatedIn
343597393768|76|isLocatedIn
343597393769|76|isLocatedIn
343597393770|76|isLocatedIn
343597393771|76|isLocatedIn
343597393772|76|isLocatedIn
343597393773|76|isLocatedIn
343597393774|76|isLocatedIn
343597393775|76|isLocatedIn
343597393776|76|isLocatedIn
343597393777|76|isLocatedIn
343597393778|76|isLocatedIn
343597393779|76|isLocatedIn
137438963572|19|isLocatedIn
137438963573|76|isLocatedIn
137438963574|76|isLocatedIn
137438963575|76|isLocatedIn
137438963576|76|isLocatedIn
137438963577|76|isLocatedIn
137438963578|76|isLocatedIn
137438963579|76|isLocatedIn
137438963580|76|isLocatedIn
137438963581|76|isLocatedIn
137438963582|76|isLocatedIn
137438963583|76|isLocatedIn
137438963584|76|isLocatedIn
68719486849|76|isLocatedIn
68719486850|76|isLocatedIn
68719486851|36|isLocatedIn
68719486852|76|isLocatedIn
68719486853|76|isLocatedIn
68719486854|76|isLocatedIn
68719486855|76|isLocatedIn
68719486856|76|isLocatedIn
68719486857|76|isLocatedIn
68719486858|76|isLocatedIn
68719486859|76|isLocatedIn
68719486860|76|isLocatedIn
274877917069|76|isLocatedIn
274877917070|76|isLocatedIn
206158440335|76|isLocatedIn
206158440336|76|isLocatedIn
206158440337|76|isLocatedIn
206158440338|76|isLocatedIn
206158440339|76|isLocatedIn
206158440340|76|isLocatedIn
274877917093|76|isLocatedIn
274877917094|76|isLocatedIn
274877917095|76|isLocatedIn
274877917096|76|isLocatedIn
68719486889|76|isLocatedIn
68719486890|76|isLocatedIn
68719486891|76|isLocatedIn
68719486892|76|isLocatedIn
68719486893|76|isLocatedIn
68719486894|76|isLocatedIn
68719486895|76|isLocatedIn
68719486896|76|isLocatedIn
68719486897|76|isLocatedIn
68719486898|76|isLocatedIn
68719486899|76|isLocatedIn
68719486900|76|isLocatedIn
68719486901|76|isLocatedIn
10166|76|isLocatedIn
10167|76|isLocatedIn
10168|76|isLocatedIn
10169|76|isLocatedIn
10170|76|isLocatedIn
10171|76|isLocatedIn
10172|22|isLocatedIn
10173|76|isLocatedIn
10174|76|isLocatedIn
10175|76|isLocatedIn
10176|4|isLocatedIn
10177|76|isLocatedIn
10178|76|isLocatedIn
10179|76|isLocatedIn
10180|76|isLocatedIn
10181|76|isLocatedIn
10182|76|isLocatedIn
343597393878|54|isLocatedIn
343597393879|54|isLocatedIn
343597393888|54|isLocatedIn
343597393889|54|isLocatedIn
343597393890|54|isLocatedIn
343597393891|54|isLocatedIn
343597393892|54|isLocatedIn
343597393893|54|isLocatedIn
343597393894|54|isLocatedIn
343597393895|54|isLocatedIn
343597393896|54|isLocatedIn
343597393897|54|isLocatedIn
343597393898|54|isLocatedIn
343597393899|54|isLocatedIn
274877917164|54|isLocatedIn
274877917165|54|isLocatedIn
274877917166|54|isLocatedIn
274877917167|54|isLocatedIn
274877917168|54|isLocatedIn
274877917169|54|isLocatedIn
274877917170|54|isLocatedIn
274877917171|54|isLocatedIn
343597393908|0|isLocatedIn
343597393909|0|isLocatedIn
343597393910|0|isLocatedIn
343597393911|0|isLocatedIn
343597393912|0|isLocatedIn
343597393913|0|isLocatedIn
343597393914|0|isLocatedIn
343597393915|0|isLocatedIn
343597393916|0|isLocatedIn
343597393917|0|isLocatedIn
343597393918|0|isLocatedIn
343597393919|0|isLocatedIn
343597393920|0|isLocatedIn
343597393921|0|isLocatedIn
343597393922|0|isLocatedIn
343597393923|0|isLocatedIn
343597393924|0|isLocatedIn
137438963740|53|isLocatedIn
137438963751|53|isLocatedIn
10295|53|isLocatedIn
10296|53|isLocatedIn
10297|53|isLocatedIn
10298|53|isLocatedIn
10299|53|isLocatedIn
10300|53|isLocatedIn
10301|53|isLocatedIn
10302|53|isLocatedIn
10303|53|isLocatedIn
10304|53|isLocatedIn
10305|38|isLocatedIn
10306|53|isLocatedIn
10307|53|isLocatedIn
10308|53|isLocatedIn
10309|53|isLocatedIn
10310|53|isLocatedIn
206158440519|53|isLocatedIn
206158440520|53|isLocatedIn
206158440521|53|isLocatedIn
206158440522|53|isLocatedIn
206158440523|53|isLocatedIn
206158440524|53|isLocatedIn
206158440525|108|isLocatedIn
206158440526|53|isLocatedIn
206158440527|53|isLocatedIn
206158440528|53|isLocatedIn
206158440529|53|isLocatedIn
206158440530|53|isLocatedIn
206158440531|53|isLocatedIn
10324|53|isLocatedIn
10325|53|isLocatedIn
10326|53|isLocatedIn
10327|53|isLocatedIn
10328|53|isLocatedIn
10329|53|isLocatedIn
10330|53|isLocatedIn
10331|53|isLocatedIn
10332|53|isLocatedIn
10333|53|isLocatedIn
10334|53|isLocatedIn
10335|53|isLocatedIn
10336|53|isLocatedIn
10337|53|isLocatedIn
10338|53|isLocatedIn
10339|53|isLocatedIn
10340|53|isLocatedIn
10341|53|isLocatedIn
206158440550|53|isLocatedIn
206158440551|53|isLocatedIn
206158440552|53|isLocatedIn
206158440553|53|isLocatedIn
206158440554|53|isLocatedIn
206158440555|53|isLocatedIn
206158440556|53|isLocatedIn
206158440557|53|isLocatedIn
68719487086|53|isLocatedIn
68719487087|53|isLocatedIn
68719487088|53|isLocatedIn
68719487089|53|isLocatedIn
68719487090|53|isLocatedIn
68719487091|53|isLocatedIn
68719487092|53|isLocatedIn
68719487093|53|isLocatedIn
68719487094|53|isLocatedIn
68719487095|53|isLocatedIn
68719487096|53|isLocatedIn
68719487097|53|isLocatedIn
68719487098|53|isLocatedIn
68719487099|53|isLocatedIn
343597394044|53|isLocatedIn
343597394045|53|isLocatedIn
343597394046|53|isLocatedIn
343597394047|53|isLocatedIn
343597394048|53|isLocatedIn
343597394049|53|isLocatedIn
343597394050|53|isLocatedIn
68719487107|53|isLocatedIn
68719487108|53|isLocatedIn
68719487109|53|isLocatedIn
68719487110|53|isLocatedIn
68719487111|53|isLocatedIn
68719487112|53|isLocatedIn
68719487113|53|isLocatedIn
68719487114|53|isLocatedIn
68719487115|53|isLocatedIn
68719487116|53|isLocatedIn
68719487117|53|isLocatedIn
68719487118|53|isLocatedIn
206158440591|53|isLocatedIn
206158440592|53|isLocatedIn
206158440593|53|isLocatedIn
206158440594|53|isLocatedIn
206158440595|53|isLocatedIn
206158440596|53|isLocatedIn
206158440597|53|isLocatedIn
206158440598|53|isLocatedIn
206158440599|53|isLocatedIn
206158440600|53|isLocatedIn
206158440601|53|isLocatedIn
206158440602|53|isLocatedIn
206158440603|53|isLocatedIn
206158440604|53|isLocatedIn
206158440605|53|isLocatedIn
206158440606|53|isLocatedIn
206158440607|53|isLocatedIn
10400|53|isLocatedIn
10401|53|isLocatedIn
10402|53|isLocatedIn
10403|53|isLocatedIn
10404|53|isLocatedIn
10405|53|isLocatedIn
10406|53|isLocatedIn
10407|53|isLocatedIn
68719487144|53|isLocatedIn
68719487145|53|isLocatedIn
68719487146|53|isLocatedIn
68719487147|53|isLocatedIn
68719487148|53|isLocatedIn
68719487149|53|isLocatedIn
